"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DDX5",0.00498950494983864,-0.34803928556358,0.832,0.885,1
"EIF3M",0.00499033580304132,-0.315180814087028,0.437,0.602,1
"TXNDC17",0.00501034144399616,-0.302077707666719,0.487,0.637,1
"SAT2",0.00503287718562616,-0.311015143429567,0.42,0.575,1
"SDCBP",0.00510412188564819,-0.313698812701482,0.58,0.69,1
"DDOST",0.00515187480179933,-0.299537564223069,0.34,0.487,1
"PCBP2",0.00516550109764551,-0.328392562295593,0.563,0.69,1
"NID1",0.00527032611556448,-0.554654649312772,0.437,0.549,1
"ARL1",0.00528852419579297,-0.295496192573197,0.366,0.504,1
"CISD2",0.00534204433924835,-0.346720961001098,0.324,0.451,1
"FBXO32",0.00537498145433738,-0.314182189227077,0.252,0.407,1
"MTHFD2",0.00541998006536603,-0.268967919076209,0.122,0.239,1
"MCL1",0.00543432953450313,-0.315444220702846,0.429,0.575,1
"CCDC25",0.00546920430376627,-0.26068761578328,0.227,0.381,1
"P4HA2",0.00547904797168077,-0.424879057626764,0.513,0.593,1
"EFHD2",0.00549340556020542,-0.259000295821204,0.311,0.451,1
"SF3B2",0.00551036306259924,-0.301847289211566,0.412,0.54,1
"CBX3",0.00551481317402431,-0.251301948270976,0.483,0.611,1
"PRDX5",0.00552491140220166,-0.482937567257044,0.727,0.796,1
"RGS16",0.00556905319404738,-0.417633811775578,0.13,0.239,1
"MLXIP",0.00557759724989021,-0.305716009525591,0.273,0.398,1
"SEPTIN7",0.00560861346505736,-0.501443056833724,0.87,0.85,1
"MTDH",0.00564103919792922,-0.435406706301681,0.643,0.743,1
"PRRC2C",0.00568289825791376,-0.4137674533817,0.63,0.708,1
"TGIF1",0.00569617735101567,-0.262721961039284,0.134,0.257,1
"RPS21",0.0057251383100216,-0.428813546484384,0.908,0.938,1
"FUS",0.00584490713126376,-0.347507749064368,0.42,0.566,1
"CSNK1E",0.00584817551770576,-0.275763378845093,0.315,0.46,1
"LARGE1",0.00587891255304503,0.44066296327154,0.332,0.186,1
"DRAP1",0.0058884222571553,-0.42043526994451,0.63,0.681,1
"ABCC9",0.0058895132213069,-0.476207101434851,0.366,0.487,1
