"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ERLEC1",2.41022764732705e-05,-0.30878072191303,0.595,0.681,0.617186993651038
"BRD4",2.45308443000536e-05,-0.328246823283857,0.526,0.626,0.628161329991473
"FARP1",2.48493893050726e-05,-0.271471099795465,0.527,0.644,0.636318311934994
"RPS29",2.5395587990974e-05,-0.333266212011196,0.93,0.945,0.650304821684872
"ANKRD37",2.55821319597923e-05,-0.503332822975546,0.323,0.426,0.6550816530944
"ANKRD12",2.58645425023219e-05,-0.439331116714264,0.478,0.564,0.662313339856956
"SH3BGRL3",2.59074624401668e-05,-0.263466278628786,0.867,0.895,0.663412390705352
"RPL38",2.60471753613142e-05,-0.271117459757852,0.937,0.939,0.666990019477171
"ACTN1",2.61153141898417e-05,-0.315663703102129,0.646,0.749,0.668734850459278
"FIS1",2.61796510796754e-05,-0.275116304000373,0.745,0.788,0.670382325197249
"BNIP2",2.70419154784473e-05,-0.254467423009752,0.38,0.491,0.6924623296566
"SEC63",2.86550196974264e-05,-0.340448861241792,0.535,0.632,0.733769089391999
"MLEC",2.8767242050256e-05,-0.327529546312656,0.603,0.695,0.736642767180905
"THBS1",2.8986486999971e-05,-0.36146666005996,0.556,0.651,0.742256972608259
"PGAM1",2.93555291176103e-05,-0.268110578451064,0.668,0.76,0.751707034114648
"MYC",2.94808613713359e-05,-0.272036557160447,0.314,0.43,0.754916417135798
"CSNK1E",2.97002309442405e-05,-0.274511679021393,0.471,0.58,0.760533813789166
"BLVRB",3.07633202557579e-05,-0.269268438528404,0.581,0.689,0.787756341789193
"STAU1",3.0771116067183e-05,-0.310284792147362,0.522,0.651,0.787955969132356
"RPN2",3.07749953629201e-05,-0.252418272039873,0.614,0.709,0.788055306258296
"RPS20",3.08903089441343e-05,-0.258571389835589,0.934,0.933,0.791008141132447
"SNHG32",3.10044590446136e-05,-0.36361897573229,0.672,0.774,0.793931182755422
"AP3S1",3.11798612687522e-05,-0.250882250537849,0.505,0.606,0.798422707508938
"NDRG1",3.2090425035892e-05,-0.600246072992445,0.369,0.467,0.821739513894088
"PCMTD1",3.22197570535032e-05,-0.292653742868369,0.437,0.535,0.825051318869055
"USP14",3.22689378636822e-05,-0.2520020182059,0.431,0.545,0.826310691875309
"BBX",3.27222153342091e-05,-0.288313265934722,0.51,0.598,0.837917768063092
"DNAJC10",3.31224378851908e-05,-0.250112279178068,0.374,0.499,0.84816626692608
"ANXA2",3.4436135610221e-05,-0.26493351808699,0.779,0.834,0.881806124570928
"FAM177A1",3.44608284846128e-05,-0.303285446351708,0.532,0.63,0.882438435005481
"DIPK2A",3.61786284591021e-05,-0.253341766354494,0.108,0.188,0.926426138952228
"LXN",3.62074420488232e-05,-0.460006977021835,0.577,0.681,0.927163968544217
"STX2",3.62855001669943e-05,-0.263174597571346,0.366,0.499,0.929162802776222
"USO1",3.63947810335087e-05,-0.35848583982694,0.454,0.558,0.931961157925057
"SPHK1",3.64326784809293e-05,-0.262644381213346,0.634,0.695,0.932931597861155
"RAI14",3.70599970039158e-05,-0.378886384339441,0.543,0.659,0.948995343279271
"CMTM3",3.85143007028483e-05,-0.265941017081806,0.366,0.481,0.986235698097838
"PHB2",3.86729276915718e-05,-0.268673668184441,0.629,0.733,0.990297659398079
"EMC2",3.88263172975615e-05,-0.255147292726683,0.405,0.507,0.994225507038656
"COX7B",3.89780244841869e-05,-0.262487214494124,0.785,0.838,0.998110272966575
"FBXO32",4.26682869580259e-05,-0.533431063023837,0.454,0.566,1
"ANXA6",4.35542747304594e-05,-0.269341833511505,0.536,0.628,1
"C12orf10",4.45000247465302e-05,-0.251091570160346,0.496,0.608,1
"MED10",4.48284449807313e-05,-0.292848372653415,0.505,0.614,1
"FAM107B",4.56373651089688e-05,-0.283864047990549,0.42,0.552,1
"BHLHE41",4.77662323366114e-05,-0.432298963043948,0.235,0.341,1
"SMIM3",4.83103598249744e-05,-0.320533314100093,0.573,0.636,1
"ADM",4.85890506046933e-05,-0.375091243316439,0.076,0.152,1
"EPRS",4.94970652094182e-05,-0.329922857251214,0.586,0.677,1
"FNTA",5.12422167910128e-05,-0.256730943053664,0.411,0.511,1
"RBM3",5.21914296670537e-05,-0.264022916447873,0.708,0.758,1
"UACA",5.23831820727045e-05,-0.315768995637304,0.638,0.737,1
"FDPS",5.37751855412963e-05,-0.379108714154127,0.597,0.699,1
"SLFN5",5.39457782894439e-05,-0.34058534639303,0.416,0.531,1
"SDF2L1",5.52703404493906e-05,-0.944578945179457,0.518,0.596,1
"MAP1A",5.6193434037746e-05,-0.314510310771022,0.476,0.578,1
"LINC01578",5.62778857180212e-05,-0.298954832702971,0.595,0.699,1
"CNIH1",5.65217420607811e-05,-0.256956445293327,0.572,0.659,1
"SLC16A1",5.65235619390035e-05,-0.379489379564079,0.272,0.384,1
"CALU",5.71347206943836e-05,-0.363523481453071,0.733,0.822,1
"AL133453.1",5.89940764606635e-05,-0.374672818738738,0.105,0.182,1
"REXO2",5.91704869547635e-05,-0.284904647609683,0.682,0.758,1
"KCNE4",5.91704983023332e-05,-0.509768462955954,0.501,0.602,1
"SRP19",5.95690870167852e-05,-0.303799076099665,0.578,0.677,1
"SLC38A1",6.04572193135137e-05,-0.316676809738196,0.243,0.341,1
"FAM210A",6.09473815742149e-05,-0.413675744637537,0.277,0.376,1
"GGNBP2",6.16688936252577e-05,-0.314907282900486,0.437,0.547,1
"CEBPD",6.33281769063484e-05,-0.284490909990128,0.417,0.543,1
"SNHG7",6.51009279433423e-05,-0.304166636229926,0.558,0.646,1
"TMF1",6.5380804776342e-05,-0.292749194945273,0.454,0.56,1
"CCNB1IP1",6.5454800688171e-05,-0.260935739237981,0.379,0.483,1
"PNISR",6.72135863481551e-05,-0.253496433042223,0.532,0.632,1
"SERPINB6",6.84167697009523e-05,-0.274268497227724,0.604,0.687,1
"TMEM165",6.92178606453227e-05,-0.256081320521679,0.674,0.764,1
"AZI2",6.96214255345501e-05,-0.329774770271278,0.385,0.481,1
"TMED5",7.27982619478243e-05,-0.267326585736137,0.377,0.497,1
"RBM39",7.36582362060042e-05,-0.274428944478305,0.666,0.737,1
"ATP5PD",7.51041965293941e-05,-0.256764037509783,0.745,0.814,1
"PHLDA2",7.51475971782462e-05,-0.419477348696894,0.553,0.628,1
"IDH3G",7.76890382539989e-05,-0.266024966240967,0.519,0.606,1
"CST3",8.01288675629206e-05,-0.307322040582695,0.876,0.887,1
"WIPI1",8.01557913375673e-05,-0.349940914991991,0.423,0.521,1
"CAMLG",8.0390834131069e-05,-0.281030657186156,0.549,0.653,1
"GLRX",8.60026537537631e-05,-0.801950317452495,0.496,0.584,1
"METAP2",9.14870571347127e-05,-0.270992887628728,0.589,0.689,1
"SYF2",9.25898853294297e-05,-0.298517623777875,0.617,0.719,1
"IQGAP1",9.51985560611465e-05,-0.369990774908662,0.55,0.624,1
"TRIB3",9.65754798942981e-05,-0.575788965909482,0.417,0.499,1
"PTPRA",9.73051804023974e-05,-0.250755968656283,0.431,0.527,1
"ATP5PO",9.80714029406721e-05,-0.270215744260355,0.723,0.782,1
"ANXA1",0.000101197945644248,-0.355992884200009,0.654,0.713,1
"LINC01705",0.000103546318470036,-0.418241129076814,0.515,0.634,1
"SETX",0.00010471132566552,-0.337705441428159,0.425,0.539,1
"TMEM158",0.000106227973065409,-0.391560537612809,0.155,0.246,1
"HMGB2",0.000107243213386233,-0.341160161604385,0.215,0.311,1
"TWIST1",0.000114284925940737,-0.281197996071487,0.362,0.459,1
"CFAP97",0.000115512217607304,-0.255226295598021,0.444,0.574,1
"CYCS",0.000116326883807961,-0.257953568594512,0.652,0.752,1
"TACC1",0.000122855510644686,-0.253462893808215,0.468,0.562,1
