"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"VPS25",8.73449527883733e-18,-0.301563563482731,0.211,0.394,2.23664220605187e-13
"NDUFA1",8.99929768050015e-18,-0.419536838565792,0.458,0.652,2.30445015704567e-13
"RPL10A",9.04143901310099e-18,-0.6966842125646,0.612,0.738,2.31524128808477e-13
"RNF181",9.31487318158855e-18,-0.457699863821686,0.326,0.519,2.38525957560938e-13
"WFDC2",9.62461441535174e-18,-1.37411599725431,0.303,0.486,2.46457501333912e-13
"DYNLT1",9.65753879473545e-18,-0.656359471792899,0.49,0.653,2.47300595916791e-13
"PLD1",1.02173859276627e-17,0.487363928725116,0.258,0.111,2.61636601449658e-13
"RPL8",1.02323524479591e-17,-0.705303737176452,0.59,0.712,2.62019849134888e-13
"RPL18",1.04887884792459e-17,-0.689160879195119,0.609,0.719,2.68586406588049e-13
"HLA-A",1.06609397520541e-17,-0.614942975008638,0.767,0.875,2.7299468423085e-13
"MRPS21",1.0828747209339e-17,-0.443805939957091,0.379,0.565,2.77291729789543e-13
"TRMT112",1.11930439309692e-17,-0.451851206887055,0.362,0.539,2.86620275940329e-13
"SSBP1",1.12276106246973e-17,-0.487696827928946,0.438,0.615,2.87505425266625e-13
"NDUFA12",1.12296994252258e-17,-0.476607271610436,0.35,0.532,2.87558913181757e-13
"RPL35",1.30565771654429e-17,-0.516229649494995,0.594,0.753,3.34339771475495e-13
"AL356124.1",1.39209217293513e-17,0.304991851798551,0.113,0.011,3.56473042723499e-13
"SRI",1.46599737563758e-17,-0.669868081613693,0.453,0.637,3.75397947979514e-13
"EPCAM",1.56640077343572e-17,-0.525247745430621,0.648,0.782,4.01108246053684e-13
"MIEN1",1.68898571047366e-17,-0.425315223544533,0.253,0.425,4.32498570880989e-13
"LMAN2",1.70347426464452e-17,-0.426359181203116,0.389,0.56,4.36208654947521e-13
"TXNDC17",1.7186124977397e-17,-0.60825989580845,0.414,0.596,4.40085102296206e-13
"SERF2",1.79672074805616e-17,-0.658960296061563,0.654,0.766,4.6008628195474e-13
"SSR3",1.80512082736095e-17,-0.417432347756965,0.375,0.566,4.62237290262318e-13
"HIST1H4C",1.84015452843876e-17,-0.458922575518458,0.322,0.522,4.71208370097313e-13
"DUSP1",1.85936224372589e-17,-0.540726688967001,0.426,0.615,4.76126889750889e-13
"MT-CYB",1.92167203468701e-17,-0.509932543339175,0.608,0.758,4.92082557922303e-13
"MEAF6",1.93622155834207e-17,-0.283260273110833,0.259,0.444,4.95808254444654e-13
"UBE2B",1.95037401709316e-17,-0.41699536974733,0.446,0.623,4.99432274557045e-13
"CACNB2",2.07664761952733e-17,0.39740781389212,0.165,0.04,5.31767155932362e-13
"RPS3A",2.13533487327652e-17,-0.635844192055104,0.662,0.766,5.46795200999917e-13
"DBI",2.15581115762575e-17,-0.567679310486087,0.476,0.652,5.52038563133226e-13
"HMGN2",2.23849012994666e-17,-0.418804509721675,0.327,0.501,5.73210167575441e-13
"HIST1H1C",2.29417112621488e-17,-0.448855182054932,0.215,0.405,5.87468400289843e-13
"TMEM265",2.30553030938119e-17,-0.41407949646808,0.283,0.483,5.9037714632324e-13
"RPS23",2.41362017567666e-17,-0.596779748999678,0.614,0.743,6.18055718385523e-13
"UQCRH",2.61047265881164e-17,-0.539624694187581,0.472,0.646,6.68463733741898e-13
"DLG2",2.61415280655131e-17,0.28553553008173,0.136,0.025,6.69406109173595e-13
"SNRPB",2.66593998037196e-17,-0.458093785568765,0.375,0.564,6.82667250773849e-13
"ATF4",2.73176282826102e-17,-0.525538489798673,0.364,0.559,6.99522507432798e-13
"SEC11A",2.81396306810188e-17,-0.515243135346497,0.454,0.611,7.20571522848848e-13
"PHPT1",2.83009090495436e-17,-0.522517398797169,0.421,0.597,7.24701378031664e-13
"EMC6",2.88349696249138e-17,-0.348490550644876,0.27,0.45,7.38377067185169e-13
"PPIA",2.99389519276813e-17,-0.632001126422786,0.58,0.718,7.66646742012136e-13
"PDZK1IP1",3.0513951950253e-17,-0.609976059772025,0.383,0.584,7.81370767590128e-13
"RPL17",3.14624195864858e-17,-0.497752423649631,0.644,0.754,8.05658178351141e-13
"AGAP1",3.17776300987461e-17,0.643377230905294,0.425,0.271,8.13729773938592e-13
"SIVA1",3.25467413031675e-17,-0.279442374618562,0.24,0.416,8.33424404550209e-13
"RPL39",3.35716265402073e-17,-0.646793157129128,0.589,0.734,8.59668640815088e-13
"DSTN",3.37192412825064e-17,-0.499099408008229,0.643,0.776,8.63448611521141e-13
"COMTD1",3.38423308716324e-17,-0.432207596595534,0.338,0.522,8.66600566629891e-13
"C19orf53",3.42783787634295e-17,-0.508002509427316,0.398,0.585,8.77766444995139e-13
"SYF2",3.46812466869058e-17,-0.398176676617594,0.327,0.53,8.88082683911597e-13
"TIAM2",3.49867228602399e-17,0.321646502621808,0.238,0.092,8.95905012282163e-13
"OAZ1",3.50199409416653e-17,-0.619022855982589,0.552,0.676,8.96755627693223e-13
"PDXK",3.52804288729469e-17,-0.532335081224834,0.406,0.59,9.03425942149551e-13
"ADI1",3.56132663987758e-17,-0.428458341694563,0.265,0.441,9.11948912673452e-13
"TMBIM4",3.57712403906742e-17,-0.415369613848509,0.397,0.59,9.15994152683994e-13
