"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NUDT16L1",0.0150066944218566,-0.292190931649444,0.191,0.447,1
"MLX",0.0150066944218566,-0.346503589511433,0.213,0.421,1
"CLPP",0.015012543919351,-0.332719885797678,0.277,0.5,1
"ACTG1",0.0150730902160749,-0.953903688287657,0.851,0.842,1
"PEBP1",0.0151718799365862,-0.510084525301133,0.83,0.947,1
"RNF149",0.0154772051790744,-0.353893768884413,0.085,0.289,1
"SRPRB",0.0154976540771059,-0.347445044380089,0.191,0.421,1
"TFF3",0.0155894036119202,-0.61458774568713,0.383,0.579,1
"CNPY2",0.0157360348345996,-0.401488840453576,0.851,0.921,1
"AQP10",0.015959686262322,0.250988030962434,0.234,0.053,1
"CDK4",0.0160089820649778,-0.354309337323612,0.255,0.5,1
"CNTN4",0.016074202788449,0.342110016116054,0.34,0.105,1
"CYC1",0.0161212325171822,-0.37614259504342,0.404,0.658,1
"RWDD1",0.0161432902175028,-0.642390703624287,0.532,0.658,1
"APEH",0.0161764235587813,-0.26313412037684,0.17,0.368,1
"YBX1",0.0163715594374617,-0.352048311024781,0.702,0.921,1
"APLP2",0.0163850155860961,-0.366570289657832,0.66,0.868,1
"MRPL2",0.0164078110877208,-0.325443271029209,0.213,0.421,1
"ACTB",0.0166528571347171,-0.973078938127021,0.83,0.895,1
"RPARP-AS1",0.0166544469630611,-0.268722014797095,0.128,0.316,1
"PFN1",0.0167413744909506,-0.263868867452057,0.915,0.868,1
"DHRS4-AS1",0.016947807745625,0.312769708537636,0.255,0.053,1
"SPIN2B",0.0169914563697644,-0.258377952273825,0.064,0.237,1
"PFDN2",0.017220713247143,-0.384670777884294,0.574,0.737,1
"EFNA5",0.0172211418400972,0.408586239155222,0.362,0.132,1
"ATP6V1F",0.0173063700169763,-0.35990660600406,0.723,0.868,1
"MYT1L",0.0174718009621082,0.354796204809843,0.404,0.158,1
"SF3B1",0.0175381726433204,-0.470415083461165,0.426,0.605,1
"UBE2L3",0.0176458341523854,-0.272298234757255,0.511,0.737,1
"DAPK1",0.0176780262951288,-0.280820310739362,0.064,0.237,1
"AKAP8L",0.0178120564505262,-0.429110591309974,0.128,0.316,1
"CREB3L2",0.0179985309607001,-0.341446324342596,0.191,0.421,1
"TMSB10",0.018048352941975,-1.61815260640163,0.702,0.737,1
"FKBP3",0.018123389377412,-0.473384874124093,0.511,0.658,1
"MDP1",0.0181669210302343,-0.336524732957758,0.34,0.553,1
"ZNF618",0.0181930680335897,-0.2626918659577,0.043,0.211,1
"ACTN1",0.0182447458910144,-0.291047050741317,0.34,0.605,1
"COQ10A",0.0182517802947239,-0.295564020844518,0.085,0.263,1
"CCNG1",0.0183887899360569,-0.334007733499284,0.064,0.237,1
"CD99",0.0184457106734894,-0.9360050185083,0.872,0.947,1
"PSMD12",0.0189145039256178,-0.386255037492427,0.255,0.5,1
"NME2",0.018932577871398,-0.252413955421352,0.915,1,1
"CPVL",0.018999233202465,-0.336547914195609,0.213,0.421,1
"WWP1",0.0190209120935092,0.529710748648287,0.319,0.105,1
"ATP5MC1",0.0190604521566934,-0.38169773919846,0.702,0.842,1
"MOB1A",0.0191138950956868,-0.2854347044711,0.191,0.395,1
"PTPN3",0.0191244430450566,-0.383093843434815,0.064,0.237,1
"FSD1L",0.0192418011089165,-0.349713789696358,0.149,0.368,1
"PSMD8",0.0193212516615673,-0.516705139394549,0.83,0.974,1
"RPL13",0.0193923202079652,-0.321126641786259,1,1,1
"UFM1",0.0195596185205922,-0.388599193997631,0.298,0.579,1
"CHGA",0.0195596185205922,-1.01434052356295,0.34,0.526,1
"CYB5R4",0.0196366007474359,0.40955974185573,0.362,0.158,1
"RRAGD",0.0197473802101465,-0.413252658454193,0.426,0.632,1
"PDLIM4",0.0201140995948958,-0.562029616900408,0.532,0.763,1
"EIF5A",0.0202024871131696,-0.507735453833078,0.574,0.763,1
"TUSC2",0.0202551775175351,-0.311973147433411,0.277,0.474,1
"ZBTB43",0.0206732685414844,-0.276442173927044,0.064,0.237,1
"CLPTM1",0.0206940596281688,-0.313152139504488,0.255,0.474,1
"CAPN1",0.0207184454378968,-0.267164980778404,0.17,0.368,1
"LRP10",0.0207535866649983,-0.353906380588806,0.34,0.605,1
"ARF3",0.0208148335854142,-0.280020683912941,0.447,0.632,1
"RPS18",0.0213037421791916,-0.420389758394242,0.957,1,1
"RPL30",0.0213043757814516,-0.345911733755988,1,1,1
"UBB",0.0213043757814516,-0.433160538874928,0.979,1,1
"RPS9",0.0213043757814516,-0.360956784397214,1,1,1
"POR",0.021357909704682,-0.286179954122655,0.17,0.368,1
"TALDO1",0.021814033848387,-0.357474438084842,0.404,0.658,1
"UFSP2",0.0219027085007872,-0.254294757953743,0.085,0.263,1
"CACFD1",0.022014494037996,-0.257286180674078,0.17,0.368,1
"CACNA1A",0.0220394599008224,-0.477141415697964,0.021,0.158,1
"ATP5MPL",0.0220826767984444,-0.42541743229596,0.83,0.868,1
"OBSL1",0.0221170890382149,-0.266363404324009,0.149,0.342,1
"RIT1",0.0221655784827583,-0.256948899879714,0.106,0.289,1
"C4orf48",0.0223205373557653,-0.401989636690581,1,1,1
"FAHD1",0.022575537237541,-0.283644161631211,0.213,0.421,1
"MRPS2",0.0227047223581346,-0.258685298268998,0.085,0.263,1
"TPI1",0.0227345268012663,-0.855929429273817,0.872,0.895,1
"RPS6",0.0228442387747372,-0.35530312045394,1,1,1
"RPL19",0.0228442387747372,-0.327159596268305,1,1,1
"PRKACA",0.0231763531954758,-0.263687662667702,0.128,0.316,1
"DNAJB1",0.0232319001626927,-0.553909851087827,0.277,0.5,1
"RAN",0.0232735865956171,-0.527635089901555,0.638,0.763,1
"SH3GLB1",0.0234004010526747,-0.363350344105089,0.404,0.632,1
"TKT",0.0234588459258934,-0.490679509479252,0.34,0.526,1
"PRKAR1B",0.0235321339906625,-0.295120996184737,0.085,0.263,1
"GNAI1",0.0237606883347317,-0.383565126906796,0.298,0.526,1
"UBE2D3",0.0237755366288417,-0.310173261029064,0.638,0.789,1
"PRPF40A",0.0238557722213213,-0.314192064909188,0.362,0.579,1
"PPHLN1",0.023863450669209,-0.331923621748778,0.255,0.447,1
"CHGB",0.024199739899201,-0.678925481642481,0.979,0.974,1
"SCG3",0.0243264096964829,-0.327050080305048,0.851,0.895,1
"COMMD6",0.0249302203060712,-0.464662756561917,0.83,0.947,1
"NDUFB7",0.0250103968530972,-0.445284253083487,0.809,0.868,1
"EEF2",0.025039934801081,-0.38232848829291,0.745,0.868,1
"RPS7",0.0256229971414093,-0.491736119788152,0.957,0.974,1
"PLOD2",0.0259286895846373,-1.3941640282399,0.447,0.632,1
"SELENOW",0.0259499599174646,-0.343089201738667,0.787,0.921,1
"GTF2A2",0.0260353804476626,-0.311403887467685,0.511,0.763,1
"USP14",0.026112684414589,-0.385573028785167,0.298,0.5,1
"GSR",0.0261732520206722,-0.266274440513201,0.085,0.263,1
"ATP5F1E",0.0262153448384942,-0.485979443721444,0.957,1,1
"STBD1",0.0263477148486777,-0.340407327092334,0.277,0.553,1
"MBD5",0.0264030805010377,0.306689722740455,0.362,0.158,1
"PHB2",0.0269680602100616,-0.318731921703102,0.404,0.605,1
"FAM120AOS",0.0270312879224919,-0.267403725266538,0.319,0.5,1
"FZD3",0.027104682071838,-0.539173831536649,0.277,0.447,1
"DOCK8",0.0273453789707672,0.499865102750468,0.34,0.132,1
"THRA",0.0274748079902818,-0.335928606934508,0.213,0.421,1
"ADAMTSL1",0.0280126590022804,0.292563846215097,0.213,0.053,1
"CCDC85B",0.0282739497227634,-0.294805903154602,0.255,0.5,1
"PRR13",0.0284143642778901,-0.325522573584103,0.468,0.684,1
"NDUFA12",0.0285888557368615,-0.441791069657957,0.617,0.816,1
"RPL14",0.0286950500800532,-0.255654012038829,0.957,1,1
"CAPNS1",0.0286981977178721,-0.263949082154952,0.553,0.763,1
"ARVCF",0.0289151127591564,-0.262537348722838,0.043,0.184,1
"RERE",0.0293428288406936,0.289562412083013,0.511,0.289,1
"RPS29",0.029346444275479,-0.475907971171927,0.979,1,1
"EID1",0.029448773835385,-0.43416430567117,0.809,0.921,1
"NNT-AS1",0.0296274479991733,-0.405840436342133,0.191,0.368,1
"HLTF",0.0298422873512133,-0.363706330112284,0.213,0.447,1
"DHRS2",0.0298912839755722,-0.334732630408226,0.128,0.316,1
"PFDN6",0.0299756386230428,-0.259900916695801,0.234,0.474,1
"SOD1",0.0299936476032801,-0.37609998004185,0.915,0.974,1
"RPL3",0.0300097104139598,-0.555931485535457,0.979,1,1
"CUL2",0.0300465934637424,-0.25114439164031,0.149,0.342,1
"DCAF11",0.0300465934637424,-0.263778737301538,0.149,0.342,1
"CD46",0.0300625569100601,-0.455055490455704,0.596,0.763,1
"ZNF398",0.0301517186799321,-0.295795462905041,0.043,0.184,1
"PAM16",0.0301547815413174,-0.381325753539008,0.298,0.474,1
"MBD1",0.0301654141216975,0.258304100075722,0.213,0.053,1
"H1FX",0.0307562823895205,-0.594692372258413,0.617,0.711,1
"GAMT",0.0309083752193389,-0.2980942075754,0.255,0.474,1
"MYL12A",0.0313180309539624,-0.327325291783124,0.511,0.763,1
"CFC1",0.0314298685616672,-0.344471070482459,0.213,0.395,1
"KIF9",0.0315953802954695,-0.251708776785437,0.234,0.474,1
"GUCD1",0.031688426306449,-0.253414642564537,0.106,0.263,1
"RPS25",0.0317236623490397,-0.325500216673294,0.979,0.974,1
"DLG1",0.0323789114541592,0.365768259743396,0.404,0.184,1
"EIF6",0.0325084082483542,-0.265610826184418,0.362,0.632,1
"ATXN7L3B",0.0325417603529168,-0.3044674673055,0.34,0.553,1
"TMCO3",0.0325534723012151,-0.529423404081869,0.277,0.447,1
"MMADHC",0.0325906607610187,-0.334986842362245,0.277,0.474,1
"ILRUN",0.0327833954509556,-0.25517810067241,0.234,0.421,1
"FUNDC2",0.0328488195350209,-0.356934620645852,0.532,0.763,1
"CLEC11A",0.0328589290855379,-0.262423172836981,0.255,0.447,1
"HIGD2A",0.0328690752475209,-0.48927329130269,0.66,0.711,1
"UGP2",0.0332652326300619,-0.320375610833032,0.213,0.421,1
"DHPS",0.0333428286815377,-0.301790695358305,0.34,0.553,1
"GAPDH",0.0335226283526622,-0.656509315797897,1,1,1
"CD164",0.033551676317069,-0.433318462441099,0.723,0.895,1
"UBE2B",0.0338744666525422,-0.412622591624936,0.511,0.684,1
"TBCB",0.033903901979277,-0.296570489532654,0.532,0.737,1
"MDK",0.0340119560746135,-0.276361013674317,0.617,0.974,1
"RPL35",0.0342650393467276,-0.295252367256342,0.957,1,1
"MIF",0.0342650393467276,-0.644602880905414,0.957,1,1
"CTSA",0.0343615046499269,-0.31591491149122,0.532,0.763,1
"TBC1D9B",0.0344426821202241,-0.298819927802692,0.149,0.316,1
"TMEM19",0.0345113588798164,-0.266058005010021,0.064,0.211,1
"DDIT3",0.0345729374375687,-0.414379453633684,0.234,0.421,1
"ATP6V0E2",0.0346107717195451,-0.306082113631738,0.255,0.447,1
"ARID5B",0.0348550888960005,-0.329683778865772,0.149,0.342,1
"TMEM30A",0.0349956773628177,-0.378170416108637,0.34,0.553,1
"RPL8",0.0350232449918845,-0.375174952367287,1,1,1
"ANXA2",0.0354985726784468,-0.504168728186713,0.234,0.421,1
"STAT1",0.0355162104111575,-0.283453732935637,0.255,0.447,1
"ZC3H7A",0.0357025546429485,-0.31688764345762,0.128,0.289,1
"RPL11",0.0357948164418828,-0.274048866638653,1,1,1
"ITSN2",0.0360872116431929,-0.309481618687491,0.191,0.368,1
"TMX2",0.0360872116431929,-0.282760596503246,0.191,0.368,1
"NUS1",0.0361736741279453,-0.315378047375701,0.191,0.342,1
"RPS27A",0.0365808380860918,-0.294698951455374,1,1,1
"VEGFB",0.0366248718298294,-0.439997658017822,0.745,0.868,1
"SAR1B",0.0367418548948819,-0.3965832113452,0.489,0.632,1
"COMMD3",0.036827210635603,-0.353901111867726,0.468,0.632,1
"GRAMD1B",0.0368297330516229,-0.361133518512488,0.128,0.289,1
"HSP90AA1",0.037348980228306,-0.713225895683146,0.915,0.947,1
"C1orf35",0.0373600537072446,-0.25651325681813,0.106,0.263,1
"NEBL",0.0373878274056058,-0.431694018586056,0.255,0.447,1
"SH3RF1",0.0378331298420707,-0.264375979097378,0.298,0.474,1
"HLA-F",0.0378817129783291,-0.260310541549124,0.213,0.368,1
"SRP14",0.0381970658068173,-0.336176969672476,1,1,1
"DDX39B",0.0383066260501229,-0.292904938463957,0.383,0.553,1
"BLOC1S6",0.0384610262354285,-0.46537903537737,0.34,0.5,1
"NKAPD1",0.0385852896665661,-0.261963580593232,0.064,0.211,1
"YWHAZ",0.0387740941440114,-0.398558668461438,0.489,0.711,1
"PEX16",0.0390397689910725,-0.289356372724357,0.213,0.395,1
"BLVRB",0.0393562701182184,-0.352267527921795,0.362,0.553,1
"ERBB3",0.0393825233775486,0.30617333509731,0.298,0.105,1
"MT1X",0.0394154302712395,-0.529036900202262,0.234,0.421,1
"BRI3",0.0397136962940496,-0.354552236146295,0.787,1,1
"MESD",0.0399337653800548,-0.446985143563213,0.404,0.553,1
"CRYBA2",0.0399511948955305,-1.75706979447938,0.149,0.316,1
"SEC11A",0.0401963614971187,-0.296707036083216,0.66,0.789,1
"AIMP1",0.0402916723734917,-0.410631214141048,0.362,0.553,1
"RPS13",0.0403013956892177,-0.313845089713923,0.979,0.974,1
"MCRIP1",0.0404022981670273,-0.3769935070081,0.34,0.526,1
"FAM155A",0.0405389997947848,0.341905016726096,0.106,0,1
"DSCAM",0.0405389997947848,0.258713920195248,0.106,0,1
"TPP1",0.0407373227310638,-0.353029329329424,0.298,0.474,1
"CAMTA1",0.0408690964190998,-0.286829601442883,0.404,0.553,1
"MRPS34",0.0409655582815961,-0.402570238496648,0.468,0.684,1
"COLCA1",0.0410165073135142,0.462863841185605,0.277,0.105,1
"ZC3H8",0.0411613847020203,-0.355062033171484,0.106,0.263,1
"NBL1",0.041170134399327,-0.333847444789412,0.213,0.395,1
"CUTA",0.0415922491053278,-0.315256929723393,0.936,0.947,1
"SERPINB6",0.0416598820637938,-0.320164806233344,0.617,0.816,1
"SERTAD2",0.0416978653903568,0.268554531976275,0.213,0.053,1
"ELOA",0.0418085482641661,-0.26007700881594,0.128,0.316,1
"MAVS",0.0418085482641661,-0.280978491383854,0.128,0.316,1
"AL121944.1",0.0421291042331139,-0.283090099577668,0.085,0.237,1
"RALA",0.0423268822663628,-0.395927174740885,0.34,0.5,1
"TAGLN2",0.0423840595710861,-0.406814991182353,0.83,0.974,1
"RPS5",0.0425052679331048,-0.331863929841059,1,1,1
"TMBIM1",0.0427766704755718,-0.271650931118617,0.298,0.474,1
"ATP5IF1",0.0429222548814298,-0.382871204012757,0.936,0.921,1
"COPS5",0.0429349771370282,-0.286492767407537,0.277,0.474,1
"USP8",0.0430508087146666,-0.28461115159976,0.298,0.5,1
"DAD1",0.0434949035557707,-0.352291568784926,0.745,0.868,1
"NTPCR",0.0439998599285697,-0.346172952559293,0.277,0.474,1
