"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CHRM3",0.213861719761541,0.408008115625065,0.5,0.467,1
"KCNMA1",0.225935417117726,0.350462195800234,0.634,0.629,1
"SPIDR",0.271963722741443,0.326483878223523,0.344,0.29,1
"PLCG2",0.290267343891608,-0.398142890770401,0.168,0.199,1
"GPC6",0.295582437971054,0.561331408782219,0.45,0.415,1
"ISG15",0.335530653720464,0.26818636155903,0.145,0.114,1
"EGR4",0.384397665040778,-0.315424405049648,0.145,0.169,1
"PRG4",0.42199740486038,0.25822353333444,0.366,0.404,1
"ALCAM",0.509111709169003,0.281449788969402,0.641,0.669,1
"VIM",0.510415564322779,-0.292708268900114,0.107,0.088,1
"ID4",0.53358197451267,0.252278476003899,0.561,0.603,1
"HLA-B",0.557460307416827,0.275450173968677,0.611,0.629,1
"HSPA1A",0.570170262034592,-0.35640468802103,0.317,0.357,1
"KCNMB2",0.595825613284289,0.839844665580411,0.595,0.647,1
"NNMT",0.659728268333765,0.283085262432526,0.214,0.235,1
"CPB1",0.684197032297992,-0.255181301496823,0.26,0.239,1
"DPP6",0.770796174577475,0.31308149823045,0.439,0.434,1
"MEIS2",0.809113358081094,0.257808332286585,0.901,0.949,1
"ID2",0.823224110296091,0.335053188771838,0.687,0.702,1
"DNAJB1",0.831229653971608,-0.310438993779201,0.294,0.287,1
"ATRNL1",0.890855043122314,0.276257143846674,0.302,0.305,1
"SPAG16",0.906184952554568,0.281374926390429,0.489,0.511,1
"IGFBP5",0.916098768540335,0.336438311314632,0.298,0.294,1
"LSAMP",0.948603544417964,0.417002010601864,0.298,0.29,1
