"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TRPC4AP",0.00915175306522136,0.251762847549115,0.355,0.274,1
"ZBTB20",0.0094371441401293,0.45996589434156,0.635,0.532,1
"MT-ND3",0.00983226924157938,1.0758470769205,0.643,0.589,1
"SIPA1L2",0.0100890262690638,0.355381022828072,0.463,0.384,1
"SELENOS",0.0109603606074878,-0.388508005662707,0.751,0.868,1
"MBD5",0.0117568574256663,0.251517560352089,0.312,0.211,1
"RERE",0.0129177548384792,0.360401522318935,0.604,0.532,1
"ENO1",0.0140263921033364,-0.298109655542267,0.866,0.905,1
"HMGA1",0.0153157506858201,-0.31031153783686,0.444,0.547,1
"CDK17",0.0155156853597132,0.262249749047656,0.602,0.489,1
"TBC1D22A",0.0159826536522809,0.254571273415527,0.326,0.232,1
"CAV2",0.0164734152981849,-0.263634608183083,0.46,0.568,1
"PDE1C",0.0165772802201966,0.288906860041271,0.343,0.263,1
"ID2",0.0166493872762523,-0.304073491632715,0.624,0.7,1
"P4HA1",0.0171740950661712,-0.382105535369649,0.537,0.647,1
"CADM1",0.019914801032239,0.257131515121244,0.302,0.216,1
"CYP1A1",0.0202705399249252,0.666887699160865,0.29,0.216,1
"MECOM",0.020942618680616,0.450435904844417,0.638,0.547,1
"STAG1",0.0218045642438063,0.328980400685607,0.463,0.374,1
"PKM",0.0220590557488428,0.279917346525686,0.537,0.405,1
"AGAP1",0.0226765712951755,0.262844262280363,0.355,0.268,1
"PTEN",0.02350301085162,0.353617994172661,0.388,0.3,1
"RCAN2",0.0239186286192376,0.294487532443711,0.506,0.442,1
"RAPGEF4",0.0240891428533035,0.341577422182794,0.54,0.474,1
"OCIAD2",0.0310673119995922,-0.276630161235896,0.453,0.526,1
"TBC1D4",0.0316477625473767,0.272546726056153,0.288,0.221,1
"LINC01578",0.0334129042364994,-0.268066981524781,0.559,0.674,1
"FOS",0.0348187284106464,0.339680897607304,0.42,0.321,1
"BNIP3",0.0364032910710721,-0.567789701394887,0.446,0.532,1
"IFI27L2",0.0368549505852364,0.348379040408832,0.35,0.295,1
"RASGRF2",0.0373368843357577,0.296925221804172,0.528,0.468,1
"FOXN3",0.0377145010094435,0.280540046713408,0.482,0.405,1
"SFPQ",0.0378315764338099,0.302831715451019,0.655,0.774,1
"PDIA6",0.0383437714591482,-0.33913035491625,0.832,0.884,1
"DYSF",0.0387791485475805,0.270305213362156,0.513,0.384,1
"IGF1R",0.0402804160305101,0.285461437825074,0.453,0.4,1
"GAB1",0.04056457762784,0.285556745633161,0.472,0.395,1
"OSTC",0.0416663403404187,-0.330722963425634,0.717,0.795,1
"TIMP3",0.0431290482283775,-0.505792831508401,0.628,0.674,1
"ACKR3",0.0436330961239127,0.465915592735352,0.465,0.389,1
"ACLY",0.0447387224341453,0.258103046573086,0.355,0.305,1
"MT-CYB",0.0451998508218931,0.387249029700334,0.892,0.905,1
"DNAJC3",0.0459414253661171,-0.316722843453404,0.549,0.658,1
"EXT1",0.0470508874392127,0.35527031930788,0.525,0.442,1
"MYO1D",0.0483469531136125,0.318139319124367,0.523,0.453,1
"MT-CO3",0.0491871254132579,0.412335277357785,0.588,0.505,1
"DOCK9",0.0514630383083205,0.357753997016385,0.525,0.479,1
"TCF12",0.0563693010689195,0.288427944482849,0.532,0.442,1
"HMOX1",0.0585934389329965,-0.589328624320821,0.218,0.289,1
"PKP4",0.0605678999111843,0.278895650755474,0.585,0.521,1
"CRIM1",0.0611375405313648,0.358352407190309,0.576,0.526,1
"TSPAN13",0.0614515117891224,0.283584862658531,0.446,0.442,1
"EGR1",0.0615268884647697,0.300682915266655,0.189,0.126,1
"PGK1",0.062165112733999,-0.281396104249378,0.801,0.821,1
"SRPK2",0.0629883492597933,0.267586680708268,0.559,0.484,1
"GNAS",0.0646916943273256,0.399972328479331,0.765,0.8,1
"PASK",0.0668438938007503,-0.285295974073818,0.693,0.705,1
"DDIT4",0.0689475480640681,-0.514814123198458,0.321,0.395,1
"ROMO1",0.0730176117167096,0.286534288212801,0.715,0.684,1
"EFNB2",0.0748995571649274,0.661986343486838,0.513,0.463,1
"HECW2",0.0776819155031908,0.353299543427088,0.624,0.558,1
"MCTP1",0.0783457884192517,0.270132866956371,0.288,0.211,1
"ANP32B",0.0802440093888943,-0.292240257537535,0.655,0.711,1
"PAM",0.0810566636723813,0.323148324944623,0.475,0.411,1
"EMC10",0.0822735986921792,0.291072215358708,0.441,0.4,1
"RND3",0.0824345580849927,-0.342754130223838,0.118,0.168,1
"GNAQ",0.0825382958155419,0.264118077831056,0.571,0.505,1
"RALA",0.0849096231764145,-0.265803830939296,0.909,0.9,1
"CYP1B1",0.087316462219945,0.293173641725164,0.161,0.111,1
"FNDC3A",0.0882437519066274,0.310005702505163,0.554,0.511,1
"P4HA2",0.0883886318847673,-0.275312830182504,0.362,0.426,1
"SEL1L",0.0963714930231588,-0.269252719563619,0.42,0.484,1
"NCKAP1",0.0996763960437408,0.260925849318616,0.659,0.605,1
"PPP3CA",0.099825893771783,0.264147161334719,0.47,0.437,1
"MXI1",0.107367063108273,-0.262411822040408,0.307,0.374,1
"DENND11",0.112220230225424,0.329384962344561,0.453,0.437,1
"S100A10",0.114279339966228,-0.411888313668366,0.803,0.811,1
"PDS5B",0.11558212021571,0.260830494359807,0.374,0.332,1
"ERP29",0.12361435272974,0.324401539711235,0.609,0.516,1
"NUCB2",0.125448494842315,-0.301397316756205,0.35,0.426,1
"CXCR4",0.132789222370249,0.384823558833457,0.727,0.705,1
"MT-ND2",0.134512575174752,0.335898756159564,0.842,0.842,1
"SDF2L1",0.135385555510356,-0.759197596117862,0.482,0.542,1
"TAF1D",0.13699069846794,-0.260052414312762,0.518,0.605,1
"SLC25A36",0.147237236722583,-0.335930185496859,0.388,0.479,1
"EIF4G3",0.149531780148963,0.335701776099028,0.616,0.605,1
"OSBPL10",0.160348472143205,0.269876442352748,0.463,0.4,1
"MT-CO2",0.171072388464721,0.283277509337386,0.875,0.916,1
"MMP2",0.171834785469955,0.39484327319634,0.444,0.405,1
"MZT2A",0.174250113789822,0.272941247752583,0.381,0.337,1
"CDH13",0.175531627806355,0.329941852892837,0.52,0.484,1
"EIF4A2",0.176184956323876,0.266650724993222,0.54,0.516,1
"TRIB3",0.182578290599111,-0.4197747136967,0.264,0.311,1
"SLC3A2",0.183279350525649,-0.406249209535664,0.751,0.821,1
"PEBP1",0.18420651530388,0.351860093378274,0.544,0.458,1
"AHR",0.185914863238766,0.288751413763721,0.583,0.584,1
"APLN",0.198619960330546,-0.29526015556953,0.336,0.374,1
"TPM4",0.20117466482322,-0.252702817932797,0.808,0.821,1
"CELF1",0.201295239704888,0.294786591967117,0.434,0.411,1
"RAPGEF1",0.208209920121425,0.299160352877972,0.691,0.626,1
"MAP3K20",0.20860352216221,0.279216483397195,0.216,0.174,1
"STC1",0.209372530361851,0.426066304761464,0.715,0.779,1
"PLOD2",0.219146089968358,-0.375874254157111,0.336,0.379,1
"DNAJB11",0.219555378440935,-0.264726508085523,0.578,0.626,1
"GTF2I",0.221563451781274,0.309982340166444,0.731,0.711,1
"MYO6",0.223113329465679,0.287368278481716,0.703,0.753,1
"B3GNT5",0.24193659739044,0.259535833960082,0.249,0.221,1
"FAM214A",0.248972876665441,0.270925048819592,0.398,0.395,1
