"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TBL1X",1.11681980879608e-40,0.329216384374717,0.438,0.336,2.85984048438412e-36
"PBX1",1.28180207186589e-40,0.297691251703067,0.378,0.276,3.28231056542698e-36
"BIRC6",1.77813706888004e-40,0.356698633076748,0.5,0.411,4.55327559228111e-36
"HECTD4",1.82593634391725e-40,0.357948364298404,0.427,0.336,4.67567519586889e-36
"SCG3",1.14476676028172e-39,-0.314214364486821,0.793,0.829,2.9314042430534e-35
"MYO10",1.25596625019833e-39,0.522363021489338,0.494,0.393,3.21615277688286e-35
"B2M",1.28084209575744e-39,-0.424524115656384,0.908,0.938,3.27985235460608e-35
"PAK3",2.08501789074675e-39,0.575275103390848,0.672,0.624,5.33910531283521e-35
"BMPR2",5.53754161848172e-39,0.259386505909172,0.384,0.285,1.41799828224461e-34
"DAPK2",1.12019193524755e-38,0.258094816331906,0.319,0.223,2.86847548858839e-34
"CHST9",1.21312852925299e-38,0.540278125600772,0.565,0.49,3.10645822485814e-34
"GPATCH8",2.46077206537897e-37,0.250345236986854,0.377,0.28,6.30129902781594e-33
"SH3GL2",4.65161832025399e-37,0.290445171985385,0.385,0.279,1.19113990326744e-32
"CNTN1",1.01528527177403e-36,0.585251729630157,0.613,0.553,2.59984099543176e-32
"SPINT2",1.92978762717152e-36,-0.302187816270383,0.814,0.852,4.94160717689812e-32
"PPM1L",3.97525614753856e-36,0.311098171085379,0.359,0.255,1.0179438417002e-31
"PDLIM5",7.27210544309342e-36,0.36684146714781,0.476,0.39,1.86216804081293e-31
"LCORL",1.18122211673926e-35,0.296771983507648,0.413,0.322,3.02475547433422e-31
"SAMD5",1.2938928594994e-35,0.351213555986857,0.415,0.315,3.31327144532011e-31
"JUN",8.67310145709225e-35,-0.406727124297086,0.429,0.521,2.22092109011761e-30
"VGF",9.159495421989e-35,-0.28502189937935,0.83,0.862,2.34547199270872e-30
"JUND",1.00684470392557e-34,-0.286208293343014,0.661,0.734,2.5782272333422e-30
"PPP1R9A",1.30008639257127e-34,0.356007162131835,0.474,0.385,3.32913122545726e-30
"LRPAP1",1.87322749618841e-34,-0.29844620950147,0.706,0.741,4.79677364948966e-30
"RCAN2",2.69318148307657e-34,0.348762223553666,0.503,0.41,6.89642982371417e-30
"GDA",8.93772686671235e-34,0.30122952239493,0.424,0.352,2.28868371875903e-29
"SEC24D",1.35754607336898e-33,0.370181051238742,0.478,0.403,3.47626823007596e-29
"RNF150",2.73928161536925e-33,0.304808037122863,0.285,0.197,7.01447843247604e-29
"EPCAM",8.36890993941152e-33,-0.29227979026781,0.778,0.823,2.14302676818511e-28
"GRK3",8.40736281537819e-33,0.298149913578654,0.389,0.297,2.15287339613389e-28
"CDH10",1.06873959407908e-32,0.340809135335812,0.319,0.228,2.7367214785583e-28
"PHACTR2",1.10917442288782e-32,0.358882811736713,0.423,0.337,2.84026294468885e-28
"EPS15",1.43088813917248e-32,0.274337134456468,0.425,0.339,3.66407525797898e-28
"FSTL5",1.71164821305284e-32,0.568642313531669,0.488,0.421,4.38301757916442e-28
"NCAM1",4.87423071652242e-32,0.270341820089394,0.41,0.328,1.2481442595799e-27
"CHGB",1.80096221010734e-31,-0.465784062156809,0.937,0.944,4.61172393142186e-27
"CSGALNACT1",2.36823941740384e-31,0.276493081160353,0.324,0.227,6.06435067614602e-27
"FOXP1",2.86385695728113e-31,0.312306704368218,0.515,0.439,7.3334785105098e-27
"BAZ2B",3.5854606932064e-31,0.348893654216058,0.488,0.412,9.18128919709362e-27
"TTR",4.64821472072593e-31,-0.362497310680801,0.923,0.917,1.19026834353629e-26
"CNKSR3",6.61061117839575e-31,0.328034158792409,0.413,0.326,1.6927792044518e-26
"KCNJ6",6.79780108378445e-31,0.418876256735815,0.612,0.549,1.74071292352468e-26
"NRCAM",2.72711702682519e-30,0.384734851051491,0.494,0.42,6.98332857059127e-26
"MYO1D",5.48523777733626e-30,0.316009970316902,0.429,0.349,1.4046048376425e-25
"TGM2",6.2106950753374e-30,-0.284833663456792,0.117,0.187,1.59037268794165e-25
"RHOB",1.69204689840991e-29,-0.260565001362148,0.288,0.37,4.33282449275826e-25
"TEAD1",2.39624387619376e-29,0.294080579631942,0.463,0.379,6.13606169376937e-25
"RFX6",7.35961110349955e-29,0.438870999581492,0.582,0.523,1.88457561527313e-24
"CDC42BPA",1.10096322245879e-28,0.333348287075445,0.473,0.396,2.81923652375021e-24
"NAV1",4.82445891092025e-28,0.29875287442408,0.467,0.391,1.23539919331935e-23
"TENT5A",7.99219850530179e-28,-0.270191240565165,0.504,0.58,2.04656227125263e-23
"LIMCH1",3.61774466419271e-27,0.379252530847789,0.559,0.495,9.26395876159827e-23
"KRT10",4.15995698014851e-27,-0.269000152337103,0.637,0.687,1.06524018390663e-22
"SLC2A13",6.70835389381336e-27,0.288620133230214,0.34,0.264,1.71780818158879e-22
"SNAP25",9.47334788140197e-27,0.351348322874455,0.517,0.443,2.4258401919906e-22
"R3HDM2",9.6192818231819e-27,0.260439279562951,0.421,0.335,2.46320949646219e-22
"XIST",1.28145404863833e-25,-0.303294110127468,0.132,0.202,3.28141938234817e-21
"PTEN",2.81768395706371e-25,0.286612959828077,0.52,0.463,7.21524330885304e-21
"SH3RF1",3.09901125342852e-25,0.345043498180693,0.424,0.34,7.9356381166544e-21
"PDIA3",6.36501306849817e-25,-0.255908299888063,0.759,0.798,1.62988889645033e-20
"SCGB2A1",7.21189504607441e-25,-0.297986932693591,0.548,0.622,1.84674996444827e-20
"CLU",1.22063706490072e-24,-0.270634996276606,0.895,0.912,3.12568533209128e-20
"RAB3C",2.97689127753561e-24,0.282853542987248,0.511,0.453,7.62292549438544e-20
"AOPEP",4.37689649219583e-24,0.263683409590052,0.463,0.382,1.12079188475659e-19
"PPP2R2B",6.3685261721058e-23,0.356941917976173,0.406,0.313,1.63078849689113e-18
"PLCXD3",7.64952285420624e-23,0.421726760418558,0.547,0.493,1.95881331727659e-18
"CD99",1.10300522254821e-22,-0.380925856931415,0.817,0.838,2.8244654733792e-18
"IGF1R",1.13928400118867e-22,0.304759020461849,0.423,0.354,2.91736454184383e-18
"EIF1",8.97205525860291e-22,-0.255534431212862,0.839,0.867,2.29747419007045e-17
"SNHG14",1.12186252686596e-21,0.354660539171239,0.595,0.557,2.87275337254566e-17
"GNAS",1.91860241390946e-21,-0.269333719600937,0.942,0.957,4.91296520129794e-17
"MIR7-3HG",3.65798590701029e-21,-0.349657467539049,0.628,0.685,9.36700451208126e-17
"MOB1B",3.95537881457618e-21,0.382668367160737,0.651,0.619,1.01285385304852e-16
"HLA-C",6.00668355419383e-21,-0.29598393034296,0.726,0.77,1.53813145772241e-16
"GCG",1.13969780346561e-20,-0.351240389440488,0.927,0.912,2.91842416533438e-16
"PSMA1",1.30446469106724e-20,0.29100565568726,0.592,0.551,3.34034273441589e-16
"ZNF331",1.77139109149577e-20,0.414594369141471,0.34,0.281,4.53600116799322e-16
"RAB11FIP1",5.94351235859992e-20,-0.339634656259587,0.515,0.583,1.52195520966668e-15
"UTRN",7.9637084953853e-20,0.340071679660467,0.32,0.261,2.03926683441331e-15
"CEP126",9.69935905515365e-20,0.308418569007865,0.577,0.526,2.4837148732532e-15
"ELL2",1.01024548632998e-19,0.424085585604653,0.707,0.684,2.58693561684518e-15
"CERS6",1.50380418360833e-19,0.254873523721752,0.504,0.446,3.85079137296586e-15
"BNIP3",3.21706711478687e-19,-0.292921242572899,0.663,0.707,8.23794376083475e-15
"FAP",3.35237738355852e-19,0.409402424446555,0.626,0.582,8.5844327660783e-15
"NEAT1",7.87570499581297e-19,-0.35214476438873,0.287,0.356,2.01673177827783e-14
"YWHAH",1.18129078651715e-18,-0.320632278717351,0.645,0.686,3.02493131703448e-14
"BTG2",1.95440594903457e-18,-0.350865074703878,0.552,0.598,5.00464731369282e-14
"PCLO",1.32833595527286e-17,0.259145505696354,0.501,0.45,3.40146988066721e-13
"PAM",1.81784866914587e-17,0.518743278922858,0.711,0.699,4.65496508708183e-13
"ASH1L",1.72291489530023e-16,0.283055665044906,0.559,0.526,4.41186817239529e-12
"MEIS2",2.61271587778628e-16,0.480041718209263,0.606,0.6,6.69038154824732e-12
"ASCC3",3.60118789102986e-16,0.262370593454055,0.433,0.381,9.22156183256017e-12
"FNDC3A",3.79701451183259e-16,0.341184345024472,0.619,0.59,9.72301506044972e-12
"DNAJC12",5.97296201145496e-16,-0.256307178849312,0.572,0.614,1.52949638227327e-11
"RPS24",7.36833838109415e-16,-0.258715917553983,0.869,0.841,1.88681040924678e-11
"RNASEK",1.52271046688135e-14,-0.276836409479729,0.822,0.836,3.89920469254307e-10
"PDK4",2.31320116930832e-14,-0.494661147341035,0.638,0.661,5.92341423424782e-10
"GCH1",3.6199168447238e-14,0.304698532438925,0.551,0.518,9.26952106428423e-10
"MACF1",4.12977022198285e-14,0.29945575357693,0.631,0.617,1.05751026074315e-09
"MT1X",2.89411028162875e-13,-0.363715800989715,0.106,0.147,7.41094819816675e-09
"GADD45G",3.11031029609571e-13,-0.381422088882091,0.535,0.577,7.96457157521228e-09
"H1FX",8.83291842567269e-13,-0.275164065381238,0.534,0.58,2.26184542126201e-08
"RPL7A",1.55176027186085e-12,-0.266334473114169,0.856,0.828,3.97359252815407e-08
"HSP90AB1",1.60572836325424e-12,-0.261729402473786,0.865,0.869,4.11178861978513e-08
"XBP1",1.72678761395463e-12,-0.257945065287602,0.597,0.644,4.42178504305362e-08
"UBC",3.40784415442884e-12,-0.290749900788349,0.734,0.749,8.72646652624594e-08
"IGFBP7",1.22044225528166e-11,-0.258195817078447,0.629,0.638,3.12518648309975e-07
"SQSTM1",7.91908370910404e-11,-0.3100011145117,0.633,0.664,2.02783976539027e-06
"PCSK2",9.5811771775109e-11,0.322444492730454,0.812,0.8,2.45345203984521e-06
