"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PFN1",2.12484096820161e-05,-0.285288343138542,0.678,0.809,0.544108026727386
"JUNB",2.17832985543586e-05,-0.411213844037267,0.629,0.75,0.55780492608146
"FXYD2",2.21419478631244e-05,-0.285677045350393,0.922,0.929,0.566988858931026
"NDUFB3",2.2145642242683e-05,-0.260918484002263,0.61,0.744,0.567083460908383
"PSME1",2.22735623792439e-05,-0.291285435655575,0.571,0.718,0.570359111845299
"EIF4G2",2.25441035599593e-05,-0.314362551086337,0.655,0.791,0.577286859859878
"BNIP3L",2.45963282852621e-05,-0.36779389506823,0.491,0.641,0.629838178400708
"COX6A1",2.48878847942586e-05,-0.253691451165695,0.787,0.874,0.637304065926581
"C4orf48",2.63359415180769e-05,-0.300293360691767,0.834,0.888,0.674384454453396
"BNIP3",2.74138849060236e-05,-0.498430899679733,0.525,0.665,0.701987350788546
"RPS4Y1",2.77267493293434e-05,-0.499497207987859,0.564,0.647,0.709998870076496
"P4HA1",2.80782479730766e-05,-0.398795696742375,0.335,0.459,0.718999695846573
"SNTG1",2.85356289528613e-05,0.558478764316275,0.249,0.138,0.730711850595919
"YWHAZ",2.87209352131013e-05,-0.285840549917353,0.473,0.624,0.735456988001885
"PTMS",2.99833369887518e-05,-0.273855551748959,0.738,0.856,0.767783310270966
"TENT5A",3.02932771070058e-05,-0.262486712262935,0.444,0.579,0.775719946879097
"PGK1",3.04824007167322e-05,-0.523545324979154,0.512,0.674,0.780562835153362
"CSNK1A1",3.17069688663582e-05,-0.264088196948779,0.553,0.676,0.811920351760835
"RSRC2",3.18530229830541e-05,-0.298876626609685,0.496,0.635,0.815660359527067
"HOOK1",3.20990128935209e-05,-0.280890332991933,0.366,0.518,0.821959423164389
"PRKAR1A",3.23747752419824e-05,-0.259186506467517,0.595,0.706,0.829020869621443
"GPC5-AS1",3.27724226959775e-05,-0.269860893613373,0.353,0.5,0.839203427975895
"MT-CYB",3.38635938099362e-05,-0.400377405941252,0.514,0.668,0.867145046691036
"PLAAT3",3.43802870720324e-05,-0.252648207451112,0.442,0.588,0.880376011053535
"MRPL33",3.44030032881864e-05,-0.250093717082083,0.616,0.744,0.88095770520059
"EEF1A2",3.68172454117619e-05,-0.267698940957943,0.47,0.626,0.942779203258987
"DDIT4",3.84958752507829e-05,-0.590241889038015,0.106,0.215,0.985763877546797
"TMEM50A",4.00679623953981e-05,-0.269439322441892,0.416,0.559,1
"GSTP1",4.14084444145579e-05,-0.326129473666511,0.688,0.782,1
"C3orf14",4.32674354140849e-05,-0.263344125775964,0.54,0.671,1
"YWHAH",4.4058177071772e-05,-0.355833609158742,0.618,0.759,1
"NDUFA3",4.43182469489855e-05,-0.270605938406278,0.636,0.753,1
"ANKS1B",4.83157945567797e-05,0.364321610114788,0.164,0.068,1
"CANX",5.02112594499652e-05,-0.256344649151368,0.595,0.732,1
"SOCS1",5.14183590877926e-05,-0.302494053963501,0.068,0.162,1
"SPON2",5.20928910241252e-05,-0.285280871073876,0.057,0.144,1
"EMC10",5.2760427814123e-05,-0.255810121006544,0.652,0.788,1
"CCSER1",5.45927091966811e-05,0.277204159766198,0.143,0.053,1
"SYT7",5.59645748782968e-05,-0.260905629838294,0.39,0.544,1
"UBE2D3",5.78373758172837e-05,-0.285291709817341,0.605,0.726,1
"UBE2B",6.29779439766223e-05,-0.253091759718328,0.527,0.662,1
"EIF4B",6.45666137204763e-05,-0.262996942906803,0.551,0.679,1
"PPP4R2",6.79526913725686e-05,-0.252996840452892,0.301,0.426,1
"GTF2H5",7.20481593662359e-05,-0.260919177044645,0.439,0.585,1
"TTC3",7.23645967455051e-05,-0.295874568529949,0.779,0.853,1
"CSDE1",7.28086915763987e-05,-0.266768156149778,0.587,0.715,1
"CALR",7.78880102419451e-05,-0.278756602590519,0.655,0.75,1
"NDRG1",7.85062301848116e-05,-0.344764555737012,0.114,0.224,1
"DLG2",7.99014688101099e-05,0.379605270908856,0.184,0.085,1
"EPAS1",7.99826081894386e-05,-0.397823902984296,0.213,0.335,1
"EBLN3P",8.43051927816518e-05,-0.254372040213852,0.281,0.397,1
"IL6ST",8.64292551121507e-05,-0.352308107837128,0.455,0.591,1
"DCXR",8.8765402847952e-05,-0.267896095892692,0.429,0.582,1
"MZT2A",8.88256839027918e-05,-0.284920160560039,0.519,0.665,1
"CTSB",9.04851664493698e-05,-0.292808707045935,0.473,0.624,1
"UQCR10",9.78758340255613e-05,-0.252175485663099,0.771,0.853,1
"NDUFB6",0.000104497663361881,-0.263251645960394,0.558,0.671,1
"MT-ND5",0.000112407510748551,-0.564733870376191,0.444,0.556,1
"H1FX",0.0001150530145076,-0.354408992177991,0.543,0.653,1
"ELL2",0.0001157092580763,-0.453144350979139,0.564,0.685,1
"CALY",0.000117735314517255,-0.297489254238305,0.579,0.738,1
"NDUFA7",0.000118318440054161,-0.25362289845768,0.655,0.782,1
"RAB25",0.00011924545061769,-0.256788575574469,0.317,0.438,1
"SNRPE",0.000124795279151088,-0.271025179397582,0.553,0.679,1
"PKM",0.000129775366924674,-0.264443372329489,0.67,0.788,1
"FTH1",0.000132737200565136,-0.690474288451608,0.94,0.935,1
"PTS",0.000137162627110029,-0.283887300911278,0.436,0.568,1
"RBP4",0.000142059023702189,0.40580484778193,0.262,0.141,1
"NDUFAF3",0.000142677998933347,-0.280971656677081,0.527,0.647,1
"TPM4",0.000150723519448285,-0.581899602949904,0.299,0.421,1
"S100A10",0.000165307701036133,-0.493738198968545,0.699,0.771,1
"SAT1",0.00017212391485142,-0.303052195961515,0.203,0.321,1
"BMERB1",0.000173241568078315,-0.353258854115295,0.504,0.621,1
"ELF3",0.000174596683990984,-0.324309478477085,0.343,0.45,1
"ZNF395",0.000174851868407217,-0.270369872577765,0.179,0.291,1
"PFKP",0.000179031722037487,-0.298158430072524,0.296,0.415,1
"AC004540.2",0.000187696420088471,-0.293975295513287,0.392,0.535,1
"CTSZ",0.000191212375224474,-0.334585617777472,0.384,0.518,1
"BHLHE41",0.000216013030844052,-0.26557086058648,0.265,0.391,1
"TMSB4X",0.00021843575513142,-0.835300463899284,0.6,0.65,1
"SLC25A4",0.000231373585461122,-0.295644977682617,0.514,0.615,1
"AKAP12",0.000234724011779802,-0.302728203318366,0.397,0.559,1
"TMEM132D",0.000236325628929679,0.559735900611369,0.265,0.159,1
"TMED10",0.000236361150184867,-0.254944756169536,0.621,0.726,1
"MDK",0.000247608535727244,-0.268411906115897,0.522,0.682,1
"VPS13C",0.000249507590672322,-0.260477686061374,0.431,0.571,1
"KLF10",0.000271083229311887,-0.290157846843441,0.203,0.306,1
"ZBTB38",0.000280572395297439,-0.330289022532703,0.395,0.5,1
"LRRTM4",0.000299672711227636,0.478873743683698,0.223,0.129,1
"GSN",0.000320951436235157,-0.269878391632827,0.218,0.338,1
"C15orf48",0.000323751127934089,-0.293991810110753,0.519,0.618,1
"IER3",0.000334962080076897,-1.07124147369504,0.135,0.232,1
"SST",0.000343194903990712,-0.903806514279721,0.262,0.144,1
"PKIA",0.000346034410510955,-0.320283945852958,0.205,0.315,1
"ACTR3",0.000350302577865562,-0.287947541651775,0.447,0.55,1
"SPTBN1",0.000388702296086445,-0.287363177922978,0.395,0.521,1
"CNTN5",0.000395327988225179,0.478955140426437,0.127,0.053,1
"NPW",0.000418902960988048,-0.310077503563841,0.405,0.541,1
"NAP1L1",0.000428984155118824,-0.271788585643931,0.688,0.759,1
"CACNB2",0.00045038466231941,0.493140534574887,0.27,0.176,1
"EGLN1",0.000454419822007068,-0.252815991980586,0.216,0.309,1
"PPL",0.000465831744503155,-0.293895384958784,0.356,0.485,1
"CBX5",0.000471929758049853,-0.277738614140938,0.53,0.653,1
"CHGA",0.000552427011427733,-0.38719527108275,0.753,0.794,1
"USP1",0.000565350771420552,-0.262309389439541,0.257,0.371,1
"FTX",0.000598146207972026,0.32949678300288,0.449,0.338,1
"HIST1H2AC",0.000611496186204593,-0.322979207948535,0.262,0.371,1
"SCD",0.0006146019708497,-0.259138275194437,0.364,0.474,1
"ENDOD1",0.000671930008213865,-0.291314982607578,0.143,0.229,1
"DPY30",0.000711120668471786,-0.252277881908189,0.473,0.612,1
"MAP1B",0.000725585907745613,-0.286389375026822,0.712,0.797,1
"MEAF6",0.000733688036349102,-0.292449537924806,0.548,0.65,1
"RAB11FIP1",0.000762626785081626,-0.377432533470251,0.439,0.547,1
"SNHG7",0.000781448571121169,-0.262744448206119,0.509,0.638,1
"PJA2",0.000795356413139668,-0.258444120590553,0.556,0.647,1
"TMOD1",0.000795842110283383,-0.275464045759136,0.551,0.659,1
"DSP",0.000840813098696993,-0.316628023171292,0.764,0.838,1
"CHM",0.000870583714075844,-0.289317919258649,0.371,0.479,1
"ARFGEF3",0.000937077283851054,-0.314584785921937,0.636,0.724,1
"FXYD5",0.000998682692124026,-0.320722483059581,0.213,0.312,1
"DDIT3",0.00101185162157113,-0.538123107998072,0.247,0.365,1
"BZW1",0.0010264092203934,-0.255985855145467,0.481,0.585,1
"CACNA1C",0.00102924765257553,0.485542021553727,0.314,0.218,1
"KCNB2",0.00115659851765831,0.457181875836308,0.242,0.15,1
"CACNA2D3",0.00126737232223235,0.514285454536942,0.213,0.124,1
"DEPP1",0.00130077809123517,-0.411591240599335,0.262,0.376,1
"RHOQ",0.00141328165624853,-0.279213636192656,0.138,0.221,1
"IGFBP7",0.00152408261377391,-0.501088445737807,0.366,0.441,1
"MT-CO1",0.00152901700562876,-0.307853759159293,0.517,0.615,1
"GPHN",0.00154345793384867,0.342661300093955,0.21,0.126,1
"NPAS3",0.0015752755810655,0.472014506006053,0.223,0.138,1
"BTG1",0.00164367081130593,-0.365836797745596,0.579,0.706,1
"PLEKHA1",0.0018479705012264,-0.260670239515349,0.26,0.353,1
"LINC00963",0.00190561141395052,-0.319580062741272,0.174,0.253,1
"SOX5",0.00193852663589439,0.468370911569284,0.299,0.203,1
"S100A11",0.00201209154672804,-0.42973114130476,0.618,0.65,1
"GAS5",0.00237807071831509,-0.313908725940562,0.616,0.7,1
"AKAP9",0.00270883124652586,-0.292542422983243,0.704,0.779,1
"VDAC1",0.00276427585003102,-0.25793599505796,0.545,0.653,1
"MT-ND4L",0.0029242230409825,-0.381851792676697,0.299,0.394,1
"SLK",0.00393354528028126,-0.260009520480582,0.27,0.359,1
"MT-ND2",0.00413409370229141,-0.411410811199432,0.465,0.55,1
"CNTNAP5",0.00416737401203861,0.419558045766132,0.252,0.168,1
