"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ITGAV",0.00412939220708903,0.36902323275035,0.472,0.357,1
"NMT1",0.00420761371078301,0.283473730021887,0.373,0.269,1
"ATXN2",0.00428925016083934,0.431205085899651,0.373,0.28,1
"GPX3",0.00431904493933079,0.269329191912827,0.214,0.104,1
"TANK",0.00436951504162275,0.358910850075174,0.456,0.374,1
"SPRED1",0.00438626232767949,0.489777056072166,0.425,0.33,1
"CAMK2D",0.00445076565884857,0.355095903564539,0.373,0.258,1
"DYM",0.00445703469721186,0.282750947278962,0.29,0.17,1
"TDRD3",0.00453562678796557,0.387113491614499,0.393,0.275,1
"ASAP1",0.00455309696752795,0.47055980674639,0.464,0.368,1
"ADK",0.00464200692794239,0.250699110195097,0.31,0.192,1
"ABHD12",0.00470783721350341,0.267834747319563,0.683,0.544,1
"GIT2",0.0047457364904746,0.251464597573726,0.373,0.258,1
"CTNNB1",0.00474977901872524,0.487962085222005,0.635,0.555,1
"SPAG16",0.00483044874161768,0.290033187409582,0.206,0.104,1
"MICU1",0.00483513088657189,0.283157246870217,0.401,0.297,1
"DDIT3",0.00495438209438267,-0.300536723614681,0.242,0.352,1
"GAS7",0.00504167242042458,0.346094929687369,0.421,0.308,1
"HIPK2",0.0051922836708227,0.321931769471781,0.516,0.412,1
"EEPD1",0.00533861837306569,0.431799200239415,0.353,0.258,1
"NCOR2",0.00536528853437661,0.274249613466058,0.385,0.286,1
"HDAC8",0.00539919853961377,0.252198644195922,0.226,0.126,1
"MT-ND4L",0.00545694973820328,-0.397319316875695,0.313,0.434,1
"HIVEP2",0.00578591768900967,0.26304186710969,0.274,0.17,1
"NUMB",0.00587919943293835,0.302367405110097,0.377,0.275,1
"FNDC3B",0.00592201326266829,0.60947704821789,0.548,0.489,1
"GNA12",0.00595930902130512,0.272578871656696,0.298,0.198,1
"RASGEF1B",0.00611160723213614,0.31595910936271,0.333,0.236,1
"HERC1",0.00627117767174414,0.361024044951496,0.437,0.335,1
"DHRSX",0.00630078909580703,0.255766755889925,0.397,0.291,1
"ZNF331",0.00633916467833631,0.541985606941098,0.433,0.352,1
"PELI1",0.00654023766461923,0.260433351018161,0.214,0.121,1
"SH3KBP1",0.00664977890491403,0.260310402046721,0.437,0.341,1
"PSMB7",0.00675498337897248,-0.252936213569256,0.437,0.527,1
"MAN1A2",0.00680093851867573,0.271657241052863,0.325,0.22,1
"LDHA",0.00703038604006867,-0.421152062975431,0.73,0.819,1
"FOXN3",0.00710434069089148,0.486096512223447,0.508,0.429,1
"PDE4D",0.0071383520311265,0.77838791119267,0.175,0.088,1
"PAG1",0.00723438410804127,0.295622629931627,0.369,0.275,1
"MAN1A1",0.00729355485890347,0.445762830360459,0.476,0.352,1
"RBM6",0.00751257385547428,0.293919588308425,0.329,0.242,1
"HSPE1",0.00763906855255482,-0.394074434226666,0.714,0.813,1
"IER3",0.00766885305413577,0.277637430085106,0.143,0.06,1
"HNRNPA1",0.00774476281947594,-0.336638240110844,0.587,0.676,1
"MYO5A",0.00781146007904808,0.361255220579249,0.476,0.396,1
"SH3PXD2B",0.00810006250507702,0.453299603620888,0.472,0.39,1
"CTNNA1",0.00823600597341027,0.313073363023474,0.48,0.385,1
"TBC1D5",0.00828514822490064,0.518767931934727,0.425,0.319,1
"HSPA1B",0.00845493144271091,-0.622536407698344,0.099,0.181,1
"MITF",0.00856486781332664,0.349902824795021,0.365,0.258,1
"SMARCA2",0.00858445073090892,0.316378684852328,0.325,0.22,1
"ZNF207",0.0087407414115311,0.26587323782536,0.536,0.434,1
"ARIH1",0.00894400119295199,0.279844736929141,0.373,0.275,1
"PHIP",0.00896593571055572,0.321191586322923,0.46,0.357,1
"MYO9B",0.00900194689315424,0.383719623908347,0.563,0.478,1
"CPQ",0.00920467245990728,0.329068650941783,0.488,0.39,1
"TAOK1",0.00926196271972083,0.294551248868185,0.492,0.385,1
"ELF2",0.00932019341968424,0.349947823926453,0.313,0.214,1
"KDM2A",0.00940753506247357,0.281920418515668,0.448,0.346,1
"HNRNPUL2",0.00962855046383165,0.263645728887308,0.349,0.258,1
"SND1",0.00970284234338143,0.280112321189947,0.385,0.275,1
"MIA2",0.00987407748627535,0.31564721312573,0.357,0.258,1
"TNRC6A",0.00994598913973035,0.320917056018361,0.333,0.236,1
"CYTH1",0.0100206218359525,0.288557356866378,0.389,0.297,1
"ADAM28",0.0100359907107767,0.412398745930593,0.56,0.456,1
"RAP1GDS1",0.0102865489206243,0.262735118582443,0.286,0.198,1
"SH3RF1",0.0105049361464777,0.25614219837679,0.246,0.148,1
"GBE1",0.0105654007739348,0.308849308077337,0.317,0.22,1
"MERTK",0.0107453957272221,0.329878201547219,0.401,0.302,1
"USP34",0.0110663256895359,0.289135904944037,0.484,0.379,1
"SLC17A5",0.0111353090449989,0.270504520289696,0.365,0.275,1
"HAMP",0.0112078687443764,-0.257947245913805,0.091,0.17,1
"DAPK1",0.011394947246425,0.426069247599208,0.488,0.374,1
"PLEKHA5",0.0117835111181407,0.311771760212476,0.19,0.11,1
"MEF2A",0.0118230185398543,0.410443790494189,0.464,0.396,1
"PTEN",0.0120547328664877,0.398730631984213,0.619,0.538,1
"LCOR",0.0124352758592614,0.252832763324535,0.337,0.231,1
"AKAP9",0.0127069569352642,0.309081277698438,0.603,0.473,1
"ITGA9",0.0133438398174,0.278360226410769,0.341,0.225,1
"ARHGAP10",0.0140175121156093,0.261666417078462,0.504,0.39,1
"ABCA1",0.0141378872453195,0.29013668766388,0.667,0.571,1
"CAPNS1",0.0150191312397133,0.272828135648231,0.575,0.505,1
"BAZ2B",0.0150727270131065,0.414087596740585,0.468,0.379,1
"UBE2H",0.0157225120087004,0.259153864229278,0.341,0.247,1
"LSM14A",0.0160326052418257,0.264705671995742,0.452,0.363,1
"SCFD1",0.0160930782119076,0.265417772190753,0.397,0.308,1
"NRP1",0.0165191887782389,0.257487009918408,0.595,0.489,1
"CHD2",0.0165762813517113,0.312016955605924,0.437,0.357,1
"CRIP1",0.0169380262874529,-0.504597824507684,0.183,0.28,1
"NEAT1",0.0170995427649281,0.462907496886404,0.774,0.654,1
"SSBP2",0.0171508068800544,0.555261369619547,0.198,0.115,1
"ARHGAP18",0.0174699862616671,0.336390588930293,0.702,0.621,1
"UBE2K",0.0174901916194795,0.298980039239598,0.532,0.434,1
"RGCC",0.0175756600762154,-0.407822506491534,0.095,0.17,1
"PTPRE",0.0179714787660233,0.362474528451801,0.579,0.478,1
"CUX1",0.0185072268371922,0.314454778900438,0.397,0.308,1
"ALCAM",0.0186037753354396,0.490233801668577,0.651,0.593,1
"SNHG12",0.0186662060127336,-0.331871947161509,0.385,0.484,1
"CYB5A",0.0187161459665931,-0.335450816148592,0.306,0.401,1
"TNRC6B",0.0189471920036256,0.355410833947323,0.409,0.324,1
"HOOK3",0.0195956459240289,0.342813671516634,0.5,0.429,1
"KIF1B",0.0197935453969935,0.26049865669085,0.357,0.269,1
"PGD",0.019833392360588,0.279247193344455,0.516,0.445,1
"EEF1D",0.0202832741650068,-0.295337258783914,0.71,0.742,1
"HMGB2",0.0211825565237934,-0.297327793187255,0.262,0.352,1
"SRPK2",0.022113215828256,0.297932481572371,0.385,0.28,1
"MYCBP2",0.02225726310137,0.317197617107445,0.508,0.44,1
"PTMA",0.0229814441573651,-0.328143622157685,0.944,0.94,1
"JUN",0.0232050172487664,-0.32960644565012,0.54,0.61,1
"ANKH",0.0232247503283212,0.438534717738141,0.488,0.412,1
"KCNMA1",0.0234760040049629,0.420223620222243,0.369,0.28,1
"MIF",0.0236876961534461,-0.27205599058259,0.798,0.863,1
"CERS6",0.023783525321965,0.289296535362505,0.341,0.247,1
"C6orf62",0.0246850096930099,0.263403719059952,0.488,0.396,1
"CMIP",0.0247387400209488,0.339414032055471,0.425,0.341,1
"DNAJB1",0.024808231480482,-0.778178587869157,0.266,0.352,1
"NDUFA6",0.0248945622273491,-0.308436562445604,0.563,0.604,1
"PECAM1",0.0255572000826291,0.269419999418443,0.425,0.335,1
"USP47",0.0271735286794226,0.29146912477642,0.373,0.297,1
"BAZ1B",0.0274940069972646,0.275105349611612,0.448,0.357,1
"IL10",0.0276120743750751,-0.307125041615702,0.095,0.165,1
"ZEB2",0.027944400503342,0.377814836885606,0.56,0.489,1
"PDLIM5",0.0280560115959927,0.415987848240143,0.401,0.335,1
"CREB5",0.028120321921613,0.308406995491035,0.198,0.126,1
"TANC2",0.0288869954652379,0.456170758275493,0.365,0.275,1
"DOCK2",0.0293743807811107,0.309257830690875,0.54,0.456,1
