"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SPINT2",0.369054797635529,-0.437142725790637,0.394,0.291,1
"ALDH1A1",0.402156585167466,-0.509672862287464,0.156,0.19,1
"SSR4",0.420779328807113,-0.319663564919992,0.688,0.595,1
"DDIT4",0.448525115970031,-0.264025409726974,0.615,0.696,1
"GCG",0.482421292410025,-2.75804661242242,0.339,0.291,1
"SCG5",0.483861721758227,-0.611390039864221,0.128,0.089,1
"PFN1",0.50840467148197,-0.258831545908631,0.835,0.835,1
"PLCG2",0.510648818228535,-0.351999219991159,0.239,0.291,1
"BHLHE40",0.532470665946789,-0.252660150288836,0.468,0.57,1
"CHGA",0.555874066734128,-0.492907962982524,0.147,0.114,1
"MT-ATP6",0.566721863291569,0.397302084016393,0.55,0.62,1
"MT-CO2",0.57639606070264,0.311621613347796,0.55,0.544,1
"MT-ND3",0.634708217383123,0.263954306476691,0.422,0.468,1
"TCEAL4",0.668843006891804,-0.281088955293513,0.202,0.203,1
"MT-CYB",0.671608966778833,0.344132419241622,0.56,0.544,1
"CHGB",0.74161250239075,-1.1364811913853,0.183,0.152,1
"MT-CO1",0.828227185326197,0.457700371709112,0.578,0.595,1
"MT-ND4",0.988669078008778,0.353756206917329,0.532,0.595,1
