"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RBM3",5.078518890947e-07,-0.305008685737424,0.669,0.755,0.013004563324048
"GCLM",5.10503033572291e-07,-0.430792082992455,0.432,0.566,0.0130724511806857
"DERL2",5.12869686507431e-07,-0.417479230566275,0.423,0.536,0.0131330540623958
"IRF2",5.17727621281192e-07,-0.26215971991181,0.278,0.406,0.0132574511981475
"MIA3",5.33170782433448e-07,-0.40294588440759,0.477,0.58,0.0136529042257733
"MSANTD3",5.38062403805295e-07,-0.414018042487487,0.469,0.584,0.0137781639742422
"DNAJC3",5.39021085108536e-07,-0.671560192048502,0.585,0.686,0.0138027129263743
"MTDH",5.45162149572098e-07,-0.421165970824897,0.752,0.803,0.0139599671640927
"RALA",5.45189238212488e-07,-0.713246877725447,0.609,0.71,0.0139606608229072
"ATP5PB",5.50727907986589e-07,-0.299006977903634,0.615,0.738,0.0141024895398126
"UQCRH",5.70264070887292e-07,-0.284781412844404,0.68,0.791,0.0146027520632109
"SNHG29",5.71468524658333e-07,-0.359985563314898,0.702,0.791,0.0146335945109259
"ZFAND5",5.91941724389621e-07,-0.251460643141532,0.562,0.692,0.015157851736445
"ATP6V1F",5.95979400796214e-07,-0.282425089349384,0.632,0.73,0.0152612445161886
"RTF1",6.05162499035191e-07,-0.264742261772978,0.522,0.669,0.0154963961127941
"TUBB4B",6.08703039683083e-07,-0.273187310357243,0.54,0.667,0.0155870587371647
"RPL23",6.15094606732537e-07,-0.377797682403048,0.844,0.864,0.0157507275946001
"CRTAP",6.26660943242967e-07,-0.328934035213025,0.582,0.698,0.0160469067736227
"TRPT1",6.29753870070233e-07,-0.25064605004241,0.287,0.41,0.0161261073508885
"BUD31",6.36826693819244e-07,-0.280145397217064,0.6,0.724,0.0163072211486294
"CFL1",6.42310701647727e-07,-0.29816009710018,0.701,0.795,0.0164476501370933
"PSMC2",6.47124844894538e-07,-0.264228704959782,0.445,0.572,0.0165709259032144
"PGLS",6.57040876624767e-07,-0.252536870392355,0.614,0.734,0.0168248457277304
"NDUFB5",6.58922269813196e-07,-0.303036602683044,0.583,0.71,0.0168730225631065
"RPS8",6.65608620141127e-07,-0.379600470402596,0.847,0.854,0.0170442399359538
"RPS14",6.65937219359188e-07,-0.353229709336451,0.853,0.86,0.0170526543761307
"MAFF",6.68014205673428e-07,-0.287493184909916,0.147,0.25,0.0171058397646795
"SPCS3",6.80669581647296e-07,-0.279571971008949,0.495,0.647,0.0174299059772423
"LAMTOR5",6.88923875023353e-07,-0.295455104730746,0.651,0.748,0.017641273667723
"RPL26",6.92616552206794e-07,-0.345903320295341,0.856,0.85,0.0177358320523594
"SLC25A24",6.94140481181602e-07,-0.329643590008575,0.392,0.529,0.0177748553016173
"DDT",7.00912715510579e-07,-0.32424068373723,0.65,0.763,0.0179482719060794
"CAST",7.0368338799955e-07,-0.347386370440596,0.686,0.797,0.0180192205165045
"RPS17",7.05971492773989e-07,-0.366042897424025,0.812,0.854,0.0180778120154635
"CHD4",7.09660446096763e-07,-0.317342051411882,0.603,0.716,0.0181722750431998
"CCDC85B",7.10164830265824e-07,-0.374340964331686,0.537,0.661,0.018185190808617
"SNHG5",7.11424614586151e-07,-0.371799421045003,0.674,0.781,0.0182174501057076
"EIF3A",7.21311923872594e-07,-0.411995965108373,0.696,0.755,0.0184706344346055
"TIMP3",7.22183047661468e-07,-0.6212023549331,0.75,0.828,0.0184929413014672
"TNFAIP6",7.25043995846286e-07,-0.291188681246459,0.592,0.736,0.0185662016016358
"RPS27",7.2690474379004e-07,-0.398141744018376,0.848,0.87,0.0186138497742315
"ANP32B",7.30374270891392e-07,-0.277699215219527,0.58,0.694,0.0187026939547159
"ATP5F1A",7.47544107617238e-07,-0.321521655088463,0.618,0.724,0.0191423619637546
"LOXL2",7.5287203826012e-07,-0.330925385493392,0.629,0.724,0.0192787942837269
"PHLDA2",7.55339062857551e-07,-0.477581346644207,0.486,0.602,0.0193419673825933
"EEF1G",7.61121880700947e-07,-0.286060819155912,0.756,0.824,0.0194900479991091
"KTN1",7.61676097211697e-07,-0.290677269942413,0.774,0.85,0.0195042398212999
"PFN1",7.64195197627522e-07,-0.290547865706322,0.704,0.789,0.0195687464256479
"SP100",7.77282863897842e-07,-0.35827791235363,0.576,0.679,0.019903882295832
"SRD5A3",7.82786559066351e-07,-0.332145816804849,0.349,0.483,0.0200448154180121
"ANKRD37",7.83800684355391e-07,-0.519258782622383,0.292,0.416,0.0200707841242885
"MEF2C",7.85876269663326e-07,-0.431727726485247,0.335,0.45,0.0201239336372688
"RPS16",8.01723160615413e-07,-0.350858685152007,0.838,0.844,0.0205297249738789
"SERPINH1",8.05433589248957e-07,-0.328724419465013,0.711,0.793,0.020624737919898
"ANKRD11",8.08915565992547e-07,-0.360896876751069,0.714,0.801,0.0207139008983711
"CACNA1C",8.24019378305776e-07,0.716573791120338,0.217,0.114,0.021100664220276
"ATF4",8.27723242137293e-07,-0.412951085717598,0.644,0.765,0.0211955090614097
"MIF",8.57325818843621e-07,-0.352726703285915,0.835,0.846,0.0219535422431286
"ARF5",8.67537038688593e-07,-0.267540456083472,0.453,0.594,0.0222150209496988
"EIF3H",8.69363713491539e-07,-0.306571914327387,0.675,0.761,0.0222617966113778
"LACTB",8.75349390540576e-07,-0.253912540564149,0.305,0.43,0.0224150718435725
"SPARC",8.78002697887125e-07,-0.35913542713966,0.806,0.868,0.0224830150847956
"ATF3",9.00809747700733e-07,-0.317368512329204,0.361,0.487,0.0230670352093727
"ZFAS1",9.04189123920678e-07,-0.416685793768802,0.716,0.789,0.0231535708962368
"U2SURP",9.1616327875044e-07,-0.28577560997991,0.513,0.643,0.0234601930789625
"RPSA",9.79521239814434e-07,-0.343787541384332,0.764,0.805,0.0250826003879282
"UBXN1",9.8385983468604e-07,-0.276983405791601,0.636,0.74,0.0251936987868054
