"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"UQCR10",0.404524417218146,0.250591252782462,0.667,0.645,1
"HMOX1",0.419309558576915,-0.428547043833416,0.189,0.214,1
"GABARAP",0.421509083398202,0.333125944083969,0.858,0.763,1
"NUPR1",0.428513786411588,0.304977590838728,0.114,0.095,1
"NRP1",0.445088843384795,0.308408758979743,0.773,0.706,1
"COX8A",0.452993931069618,0.297776701606019,0.69,0.637,1
"DNAJA1",0.457331636571993,0.270064630033802,0.848,0.763,1
"ID3",0.493738528286439,0.305291549926376,0.815,0.737,1
"MT-ATP6",0.505540382309048,0.352488522246741,0.777,0.798,1
"HLA-B",0.505587435228897,0.259557433411169,0.884,0.794,1
"CHD4",0.5135456647424,0.313178623139844,0.509,0.511,1
"NDUFA13",0.513629226992674,0.293892691293604,0.852,0.744,1
"CYSTM1",0.530569261104078,0.285746837879674,0.627,0.595,1
"NQO1",0.543012436276403,-0.329414424042647,0.633,0.588,1
"THBS1",0.544842882979998,0.277808794305125,0.856,0.824,1
"CUTA",0.548021851731945,0.318433799530381,0.41,0.408,1
"MT-CO2",0.554020085549624,0.451899071249771,0.819,0.821,1
"SAT1",0.56341202472302,0.586682328544786,0.519,0.489,1
"MT-ND4",0.568432791082101,0.430546207895077,0.771,0.779,1
"PRSS23",0.575791658742397,0.27608501442866,0.694,0.687,1
"ACVRL1",0.585177501243097,0.297092063106325,0.738,0.71,1
"DLL4",0.589018983662326,0.306313948922083,0.544,0.523,1
"COX17",0.623619343440888,0.344158199280061,0.617,0.595,1
"CD320",0.646612107232454,-0.284100518512012,0.675,0.645,1
"MT-ND4L",0.657667244280466,0.251531677248552,0.442,0.458,1
"IGFBP4",0.69567211926155,0.300754907113905,0.75,0.687,1
"C11orf96",0.71643601097834,0.553213323969886,0.211,0.198,1
"ST13",0.722049029709798,0.250692681713012,0.659,0.672,1
"DDX3X",0.75794913239476,0.277029275617326,0.507,0.573,1
"TIMP3",0.776902624956429,-0.339408312117921,0.556,0.531,1
"TRIB3",0.785375017153901,-0.289152109327081,0.225,0.229,1
"MT-ND2",0.795416100468021,0.465299938486672,0.799,0.775,1
"ARRDC3",0.805826273154963,0.273072606578367,0.215,0.24,1
"STC1",0.806434572043088,0.567944394398808,0.637,0.626,1
"RAB31",0.810099976646424,0.266430515444403,0.489,0.473,1
"FAM162A",0.811023585530999,-0.255232755749558,0.294,0.279,1
"DBNDD2",0.829595143635002,0.254863305968811,0.209,0.218,1
"ELK3",0.842038218979176,0.273787523331509,0.621,0.615,1
"SDF2L1",0.85103388256933,-0.564647657583818,0.418,0.42,1
"MT-CYB",0.856836245742481,0.521216949774664,0.836,0.832,1
"HNRNPU",0.869148535641602,0.305874074656857,0.679,0.702,1
"EIF4G2",0.888211713652637,0.258884979028643,0.793,0.786,1
"SFPQ",0.919621938025628,0.399688062783715,0.584,0.592,1
"KDR",0.932761212672244,0.252510736523953,0.72,0.71,1
"TGFB1",0.936145151307329,0.288032976775539,0.552,0.527,1
"DBI",0.964671558649789,0.298148139385155,0.696,0.698,1
"HSPH1",0.965175569418631,0.340267421200339,0.615,0.637,1
"SMARCA5",0.985001063544252,0.252799858903279,0.633,0.63,1
"SPARCL1",0.989691707632681,0.28296393190937,0.611,0.58,1
