"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CTSZ",0.0109712563218864,-0.2987650870705,0.412,0.466,1
"HSPD1",0.0127569141179272,-0.265448072589759,0.827,0.852,1
"LRBA",0.01276914923629,0.270511473785888,0.434,0.385,1
"SPAG16",0.0147179468116463,0.380221939064843,0.67,0.615,1
"ABLIM1",0.0162407860653605,0.295923662001033,0.416,0.367,1
"CEBPD",0.0162852618922625,-0.336872732695828,0.262,0.311,1
"DIRAS3",0.0166496051047532,-0.255822739197489,0.483,0.562,1
"MT-ATP6",0.0166728417703148,-0.484866507954343,0.45,0.496,1
"STMN2",0.0172366377195056,-0.264192886682444,0.487,0.535,1
"ZFAND3",0.0172797891440771,0.25901353908259,0.41,0.348,1
"ANKRD37",0.0180657522025899,-0.267990263743549,0.25,0.313,1
"DBI",0.0183217513320448,-0.318780310802574,0.784,0.77,1
"MALAT1",0.0195828677309156,-0.541363218826342,0.441,0.482,1
"DTNA",0.023537256873046,0.263375075848354,0.316,0.253,1
"IAPP",0.0247142919862843,-0.491129972619053,0.113,0.155,1
"TMSB10",0.0260510761978772,-0.322869830483888,0.345,0.267,1
"FTH1",0.0266231584397263,-0.338746339523373,0.877,0.837,1
"PFN1",0.0282912889974184,-0.261499412135545,0.886,0.834,1
"SCG2",0.0300903541893369,-0.278832415917262,0.782,0.811,1
"S100A6",0.0315909125026346,-0.499897427527354,0.966,0.954,1
"MT-ND1",0.0318252098965721,-0.278818209842073,0.434,0.475,1
"STXBP5",0.0323052385263031,0.312904034260488,0.416,0.364,1
"PTPRN2",0.0335685239091779,0.45013392762266,0.563,0.549,1
"ATRNL1",0.0337022318719591,0.276622560291465,0.256,0.212,1
"CLDN3",0.0338471338199665,-0.333669258926136,0.542,0.574,1
"TSHZ2",0.0358981386065392,0.265751628240147,0.455,0.415,1
"IGFBP5",0.0368858719284253,-0.275022250391919,0.307,0.343,1
"PTK2",0.0457160340751988,0.313359061848978,0.409,0.367,1
"RFX6",0.0457402051483073,0.259354243603621,0.507,0.475,1
"CLDN7",0.0463017194791482,-0.385780283020277,0.679,0.668,1
"KCNMB2",0.0499226299498509,0.924596414442526,0.471,0.477,1
"HAP1",0.0531420702413852,-0.2949332273382,0.161,0.198,1
"SCGB2A1",0.0548701994907818,-0.534699137841279,0.298,0.322,1
"KCNMA1",0.0597258004008549,0.25831930070147,0.581,0.539,1
"PKM",0.0608407392946482,-0.251966546314172,0.834,0.77,1
"S100A11",0.0660994533624995,-0.501746783250552,0.735,0.682,1
"PCSK2",0.0668988621397178,0.40177919629262,0.72,0.691,1
"PDE3B",0.0729434957966584,0.578750802604318,0.261,0.23,1
"PAK3",0.0750082531639628,0.312824318982972,0.671,0.689,1
"S100A10",0.0791889240635434,-0.409656145331357,0.661,0.622,1
"NBEA",0.080084778511047,0.300708115445522,0.446,0.417,1
"GAPDH",0.0832598076377086,-0.533631598892,0.963,0.931,1
"TUBA1A",0.114565176853355,-0.372679764538833,0.889,0.839,1
"HSPB1",0.11664010843716,-0.784195974301779,0.596,0.486,1
"GAL",0.12624247405345,-0.686574253663928,0.194,0.224,1
"RAP1GAP2",0.132183508255368,0.257149103359409,0.483,0.463,1
"SSBP2",0.143019968703901,0.317309662894723,0.499,0.461,1
"NPY",0.147636201664053,-1.0759227058647,0.132,0.155,1
"DPP6",0.149479600704162,0.409248622207688,0.4,0.387,1
"EIF4G3",0.162118280908734,0.264293445872683,0.468,0.458,1
"CADPS",0.164706592703199,0.454815488225261,0.646,0.673,1
"SERPINA1",0.174234306903934,-0.707498554755455,0.785,0.696,1
"GPX2",0.178555594764926,-0.253368260158078,0.261,0.292,1
"HSP90AA1",0.197861082975499,-0.319296318357726,0.935,0.956,1
"CDKN1A",0.205398741015669,0.271209609724948,0.216,0.194,1
"ZBTB20",0.258239227415495,0.31174555553094,0.597,0.592,1
"ROBO2",0.299281603336433,0.487020532582876,0.129,0.117,1
"NRXN1",0.309921490087713,0.411982231410386,0.535,0.549,1
"ACTB",0.346152870048306,-0.450437587469453,0.804,0.723,1
"HSPH1",0.359710532720977,-0.561384277691651,0.519,0.498,1
"ECEL1",0.466726254655113,-0.275522785750724,0.161,0.175,1
"HSPA1A",0.496859314317647,-0.621949311254867,0.366,0.332,1
"ID1",0.522470272160646,0.328739052334311,0.17,0.157,1
"CRH",0.523514980438867,-0.290506618602927,0.215,0.221,1
"CACNA1A",0.525842315797556,0.260923583583105,0.542,0.542,1
"TAGLN2",0.536361815630526,-0.25576153624285,0.689,0.654,1
"ASCL1",0.59561659517237,-0.283243675081873,0.126,0.134,1
"IGFBP7",0.639450955042073,-0.273187457908428,0.175,0.159,1
"FXYD2",0.694284927485534,-0.354204015799567,0.776,0.703,1
"GCG",0.835920779870047,-0.900547442770721,0.135,0.134,1
"CASR",0.874032629891355,0.30384796806322,0.584,0.594,1
"CNTN1",0.892469737618502,0.258218098118445,0.427,0.447,1
"IER3",0.937553439226626,-0.373669191280951,0.216,0.205,1
"DNAJB1",0.991501188636032,-0.542464417629039,0.323,0.318,1
